index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title,Sentiment,Score
4078,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,4-Nov-2019,Top brands,5.0 out of 5 stars,Apple,Kaushal,Brands,positive,0.66110009
4079,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,6-Nov-2019,Nice phone,5.0 out of 5 stars,Apple,Biswajit Das,Nice phone,positive,0.794677734
4080,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,8-Nov-2019,Amazing 👌,5.0 out of 5 stars,Apple,Preet walia,Must buy,positive,0.66110009
4081,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,4-Mar-2020,Nice phone,4.0 out of 5 stars,Apple,Manoj v.,Good,positive,0.747274876
4082,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,1-Mar-2020,Better but,5.0 out of 5 stars,Apple,Vaikunth,Satisfied,positive,0.66110009
4083,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,2-Nov-2019,Nice phone,5.0 out of 5 stars,Apple,Sudharsan,Nice phone,positive,0.794677734
4084,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,28-Dec-2019,Awesome!!!,5.0 out of 5 stars,Apple,Arun,The best,positive,0.824870229
4085,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,6-Nov-2019,Nice phone,5.0 out of 5 stars,Apple,Amazon Customer,Good buy,positive,0.747274876
4086,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,11-Nov-2019,Best phone,5.0 out of 5 stars,Apple,arpit,Best phone,positive,0.712235808
4087,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,5-Nov-2019,Nice phone,5.0 out of 5 stars,Apple,Harish Reddy,Great phone,positive,0.747135341
4088,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,8-Nov-2019,Good phone,4.0 out of 5 stars,Apple,Amazon Customer,Value for money,positive,0.673283935
4089,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,3-Oct-2019,Excellent mobile phone apple is always amazing,5.0 out of 5 stars,Apple,M sai Krishna,O S M,positive,0.66043967
4090,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,27-Sep-2019,No warranty card.....but I'm happy with the phone,5.0 out of 5 stars,Apple,Gracy Kipgen,Warranty card,positive,0.641641498
4091,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,18-Sep-2019,Brilliant iphone xr,5.0 out of 5 stars,Apple,harjinder singh,Brilliant,positive,0.676288009
4092,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,30-Jun-2019,It’s an iPhone,5.0 out of 5 stars,Apple,jatin.chhikara,Loving it,positive,0.748090684
4093,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,11-Nov-2019,na,4.0 out of 5 stars,Apple,Vijay,na,positive,0.66110009
4094,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,12-Mar-2019,Great battery life and performance true depth control is awesome,5.0 out of 5 stars,Apple,vignesh babu R,Battery life camera,neutral,0.593102455
4095,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,8-Oct-2019,Phone Charger is Defective.,4.0 out of 5 stars,Apple,Jai,Defective Charger,positive,0.681891441
4096,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,31-Jul-2019,Excellent product,5.0 out of 5 stars,Apple,VAR KIRAN,Excellent product,positive,0.79475683
4097,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,1-Oct-2019,Excellent Phone👍 Recommending others to buy.,5.0 out of 5 stars,Apple,Manimaran,Technology at its peak,neutral,0.547928333
4098,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,11-Aug-2019,Good one,5.0 out of 5 stars,Apple,Nitesh,Good one,positive,0.798271716
4099,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,8-Nov-2019,Very Happy with the product,5.0 out of 5 stars,Apple,suraj kabadge,iPhone XR,neutral,0.525615335
4100,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,19-Oct-2019,Product’s display is damaged. Black line on screen,1.0 out of 5 stars,Apple,Dnyaneshwar Dhamode,Damage product,positive,0.66110009
4101,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,14-Nov-2019,Good item,5.0 out of 5 stars,Apple,Priya Sindhi,Nice product,positive,0.830548525
4102,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,25-May-2019,As usual Apple at its best,4.0 out of 5 stars,Apple,Amazon Customer,Fantastic Apple,positive,0.663974583
4103,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,23-Jul-2019,Excellent Product value for money.,5.0 out of 5 stars,Apple,Nishikant Mallick,Excellent,positive,0.79475683
4104,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,30-Jul-2019,"super and exact delivery, i loved it",5.0 out of 5 stars,Apple,Amazon Customer,super,positive,0.66110009
4105,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,13-Nov-2019,Product i bought is good.,5.0 out of 5 stars,Apple,Amazon Customer,This product is good,positive,0.732079268
4106,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,18-Nov-2019,Awesome phone... Must buy,5.0 out of 5 stars,Apple,Abhijit,Iphone is iphone... No one can replace,negative,0.183667928
4107,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,3-Mar-2020,Weight is heavy to handle,3.0 out of 5 stars,Apple,Mohamed Asan Sali,Weight,positive,0.654347301
4108,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,26-Jan-2020,Best iphone model in 2019,5.0 out of 5 stars,Apple,Amazon Customer,Best model,positive,0.758125782
4109,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,24-Jan-2020,Battery life is brilliant,4.0 out of 5 stars,Apple,Explore CITY'S,Camera and battery,positive,0.602522254
4110,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,7-Oct-2019,No chipest phone all over,5.0 out of 5 stars,Apple,Vaibhav Vijay ingale,Complete,positive,0.66110009
4111,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,2-Mar-2020,Nice and budget mobile 📲,5.0 out of 5 stars,Apple,Yashwanth Reddy,Excellent performance,positive,0.79475683
4112,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,21-Jan-2020,Amazing phone loved it ❤️,5.0 out of 5 stars,Apple,LAVISH KHURANA,Awesome 😎,positive,0.849532485
4113,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,4-Mar-2020,Absolute Beast of a phone,5.0 out of 5 stars,Apple,Shashwat Dobhal,Utility efficient,positive,0.66110009
4114,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,1-Feb-2020,Camera is just awesome 🔥,4.0 out of 5 stars,Apple,Sumit Tiwade,Worth it ❤️,positive,0.743214369
4115,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,5-Jan-2020,this product is very nice,5.0 out of 5 stars,Apple,Surendar kumar,you can buy  this product it is fantastic,positive,0.775393307
4116,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,21-Nov-2019,Best Product 👍👍😍😍😘😘,5.0 out of 5 stars,Apple,Shubham Chaudhari,Iphone XR....,neutral,0.525615335
4117,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,22-Aug-2019,Awesome battery backup...,5.0 out of 5 stars,Apple,8421190011,Awesome Battery backup...,positive,0.82628572
4118,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,1-Sep-2019,Camera quality isn’t good,5.0 out of 5 stars,Apple,Rajveer kaur,I,positive,0.606469512
4119,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,2-Dec-2019,Didn’t got the phone bill,4.0 out of 5 stars,Apple,gaurav,Bill ?,positive,0.6416412
4120,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,11-Dec-2019,Good and worth for money!,4.0 out of 5 stars,Apple,saravanan,Good product,positive,0.747274876
4121,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,25-Jan-2020,Make battery life batter.,4.0 out of 5 stars,Apple,Anoop kumar singh,Give your best,positive,0.883415878
4122,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,7-Nov-2019,product is good n genuine,5.0 out of 5 stars,Apple,Saili,nice,positive,0.830548525
4123,Apple iPhone XR (64GB) - Black,0,1,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,26-Aug-2019,Best iPhone ever.,5.0 out of 5 stars,Apple,Suvradip Sen,Steat at 47499/-,positive,0.614117682
4124,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,14-Oct-2019,Excellent product,5.0 out of 5 stars,Apple,punjab national bank,Excellent,positive,0.79475683
4125,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,16-Oct-2019,Phone is too good,4.0 out of 5 stars,Apple,avneesh,Phone is too good,negative,0.442129493
4126,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,12-Oct-2019,Product is superb,5.0 out of 5 stars,Apple,vaibhav sahu,Good,positive,0.747274876
4127,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,2-Mar-2020,Very good product,5.0 out of 5 stars,Apple,Praveen Raju,Its  a good experience for me,positive,0.738099933
4128,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,5-Mar-2020,Smooth experience,5.0 out of 5 stars,Apple,Anil Agarwal,Smoother Iphone,neutral,0.525615335
4129,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,5-Mar-2020,"iphone is iphone,",5.0 out of 5 stars,Apple,Huma,Best mobile in this range,positive,0.609706342
4130,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,14-Jan-2020,Very nice product,5.0 out of 5 stars,Apple,Nilotpal Sarkar,I phone XR,neutral,0.548925996
4131,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,4-Oct-2019,Quality product!!,5.0 out of 5 stars,Apple,Harikrishnan Vazhayil,Quality product!!,positive,0.66110009
4132,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,5-Mar-2020,Nice mobile phone,5.0 out of 5 stars,Apple,Santosh gupta,Nice phone,positive,0.794677734
4133,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,14-Dec-2019,Best phone to buy,5.0 out of 5 stars,Apple,bodapatla R.,Excellent build quality,positive,0.79475683
4134,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,22-Jul-2019,Thank you Amazon...loved the phone,5.0 out of 5 stars,Apple,Rohan Chaudhari,Iphone xr,neutral,0.525615335
4135,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,19-Oct-2019,All in all a good product,5.0 out of 5 stars,Apple,Amazon Customer,Best phone,positive,0.712235808
4136,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,9-Sep-2019,Excellent,5.0 out of 5 stars,Apple,Capt.Arvind Kumar,Great value,positive,0.768448055
4137,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,11-Oct-2019,Excellent,5.0 out of 5 stars,Apple,Udayashankar T S,Worth buy,positive,0.707332253
4138,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,1-Mar-2020,Very good,5.0 out of 5 stars,Apple,Amazon Customer,Nice,positive,0.830548525
4139,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,3-Nov-2019,Excellent,5.0 out of 5 stars,Apple,Jithish,Excellent,positive,0.79475683
4140,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,5-Nov-2019,Excellent,5.0 out of 5 stars,Apple,alok mohan,Excellent,positive,0.79475683
4141,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,13-Nov-2019,Excellent,4.0 out of 5 stars,Apple,BIPLAB,Good product,positive,0.747274876
4142,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,6-Mar-2020,Excellent,5.0 out of 5 stars,Apple,Abhishek Jose,Excellent,positive,0.79475683
4143,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,22-Aug-2019,Excellent,5.0 out of 5 stars,Apple,Ekta verma,Excellent phone,positive,0.753557563
4144,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,14-Sep-2019,Excellent,5.0 out of 5 stars,Apple,AMIT KHOKHAR,Excellent,positive,0.79475683
4145,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,7-Nov-2019,Osm phone,5.0 out of 5 stars,Apple,sunny,Good phone,positive,0.754400492
4146,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,11-Feb-2020,It’s good,5.0 out of 5 stars,Apple,Amazon Customer,Nice,positive,0.830548525
4147,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,21-Nov-2019,Good one.,5.0 out of 5 stars,Apple,Himanshu vaja,Nice product,positive,0.830548525
4148,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,26-Sep-2019,Little bit of big in size,5.0 out of 5 stars,Apple,Kushal,Worth money,positive,0.681477666
4149,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,5-Nov-2019,Excellent,5.0 out of 5 stars,Apple,Customer,I like to buy it,positive,0.781612575
4150,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,29-Nov-2019,Awesome phone and battery backup is good,5.0 out of 5 stars,Apple,Nitin Kataria,Awesome phone and features,positive,0.822584271
4151,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,24-Jan-2020,1,4.0 out of 5 stars,Apple,Darshan g.,1,positive,0.66110009
4152,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,12-Aug-2019,Worth the price,5.0 out of 5 stars,Apple,abhishek,Good product,positive,0.747274876
4153,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,19-Jul-2019,The product is really good,5.0 out of 5 stars,Apple,Piyush Singh,Good purchase,positive,0.747274876
